strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
17096447,xgboost,38.93464660644531,0.12767556458711624,948,237,"['distance', 'vertical', 'grade']"
2905866,linear_regression,96.74819041872402,0.34020648969601985,943,235,"['distance', 'vertical', 'grade']"
2905866,random_forest_regressor,93.37104449842688,0.16891543064093945,943,235,"['distance', 'vertical', 'grade']"
2905866,xgboost,127.51730651855469,0.20911819934844972,943,235,"['distance', 'vertical', 'grade']"
620617,linear_regression,29.586589158847893,0.21558629452490882,328,81,"['distance', 'vertical', 'grade']"
620617,random_forest_regressor,57.478182600934176,0.11010284789713773,328,81,"['distance', 'vertical', 'grade']"
620617,xgboost,48.82790679931641,0.1039824515581131,328,81,"['distance', 'vertical', 'grade']"
5123163,linear_regression,33.793648295090826,0.23045090502732793,573,143,"['distance', 'vertical', 'grade']"
5123163,random_forest_regressor,25.44624407121293,0.11250194588476362,573,143,"['distance', 'vertical', 'grade']"
5123163,xgboost,19.392910766601563,0.11520956754684449,573,143,"['distance', 'vertical', 'grade']"
9567228,linear_regression,70.70804893096324,0.323363136125023,573,143,"['distance', 'vertical', 'grade']"
9567228,random_forest_regressor,87.45654011683834,0.1498319492557583,573,143,"['distance', 'vertical', 'grade']"
9567228,xgboost,81.32385711669922,0.1603868931531906,573,143,"['distance', 'vertical', 'grade']"
1630132,linear_regression,71.56527875724348,0.26806953315205023,480,120,"['distance', 'vertical', 'grade']"
1630132,random_forest_regressor,91.918485813341,0.16938615554131797,480,120,"['distance', 'vertical', 'grade']"
1630132,xgboost,92.6843360900879,0.18223001360893248,480,120,"['distance', 'vertical', 'grade']"
2195067,linear_regression,141.7376903712953,0.40073022547820275,210,52,"['distance', 'vertical', 'grade']"
2195067,random_forest_regressor,164.21885269762177,0.22387437413685674,210,52,"['distance', 'vertical', 'grade']"
2195067,xgboost,162.68095474243165,0.22395325899124147,210,52,"['distance', 'vertical', 'grade']"
11270161,linear_regression,72.72027077681304,0.29971908147022386,1219,304,"['distance', 'vertical', 'grade']"
11270161,random_forest_regressor,93.72628397906216,0.13056391622814179,1219,304,"['distance', 'vertical', 'grade']"
11270161,xgboost,111.89662399291993,0.16013320088386535,1219,304,"['distance', 'vertical', 'grade']"
