strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
6021015,3982711852,163.31,1968.0,257.0,14784,tdf-2020,1,2020-08-29,2020-08-29,[],2020,46.0,1662,0,0.011907210881061,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,3987586625,183.65,3469.0,291.0,17714,tdf-2020,2,2020-08-30,2020-08-29,[],2020,188.0,1662,1,0.01853900459066156,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4004162362,159.81,3134.0,298.0,14822,tdf-2020,4,2020-09-01,2020-08-29,[],2020,200.0,1662,3,0.0192336017282011,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4016249740,139.88,3582.0,329.0,14954,tdf-2020,8,2020-09-05,2020-08-29,[],2020,295.0,1662,7,0.024968284284340104,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4021435252,152.08,3364.0,344.0,14296,tdf-2020,9,2020-09-06,2020-08-29,[],2020,239.0,1662,8,0.02164123414219912,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4030264701,169.54,855.0,,13568,tdf-2020,10,2020-09-08,2020-08-29,[],2020,2.0,1662,10,0.005017752868335339,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4039847069,217.34,2069.0,,18641,tdf-2020,12,2020-09-10,2020-08-29,[],2020,142.0,1662,12,0.0094298775346499,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4044417578,188.22,4299.0,,18477,tdf-2020,13,2020-09-11,2020-08-29,[],2020,302.0,1662,13,0.022330263506459103,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4049271867,193.16,2544.0,,16112,tdf-2020,14,2020-09-12,2020-08-29,[],2020,73.0,1662,14,0.012999223316845849,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4054689553,173.63,3513.0,,16453,tdf-2020,15,2020-09-13,2020-08-29,[],2020,390.0,1662,15,0.019831435619809983,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4068668430,168.59,4106.0,,17377,tdf-2020,17,2020-09-16,2020-08-29,[],2020,444.0,1662,18,0.02377588363366841,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
6021015,4073419127,173.07,4403.0,,17389,tdf-2020,18,2020-09-17,2020-08-29,[],2020,314.0,1662,19,0.0248094076282026,0,31.0,112.68935483870968,30.669280426376947,2097.516129032258,1.8023708816730197
863203,3982713220,163.36,1884.0,300.0,14801,tdf-2020,1,2020-08-29,2020-08-29,[],2020,46.0,1662,0,0.011401321681876497,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,3987844925,195.88,3590.0,290.0,20342,tdf-2020,2,2020-08-30,2020-08-29,[],2020,188.0,1662,1,0.017997693888805334,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,3991803567,201.94,2607.0,259.0,19512,tdf-2020,3,2020-08-31,2020-08-29,[],2020,81.0,1662,2,0.01274523703598684,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4001341028,185.78,1458.0,258.0,16414,tdf-2020,5,2020-09-02,2020-08-29,[],2020,31.0,1662,4,0.007786880868199831,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4004608271,162.71,3143.0,302.0,16367,tdf-2020,4,2020-09-01,2020-08-29,[],2020,200.0,1662,3,0.018950516421168143,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4005973238,194.06,3113.0,268.0,18785,tdf-2020,6,2020-09-03,2020-08-29,[],2020,227.0,1662,5,0.015788165722487358,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4010544926,173.11,2053.0,321.0,13475,tdf-2020,7,2020-09-04,2020-08-29,[],2020,47.0,1662,6,0.011720511751911078,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4016234899,140.31,3597.0,295.0,16561,tdf-2020,8,2020-09-05,2020-08-29,[],2020,295.0,1662,7,0.024995309470699827,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4021138957,161.22,3413.0,326.0,16402,tdf-2020,9,2020-09-06,2020-08-29,[],2020,239.0,1662,8,0.02073095916371566,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4030209749,173.06,696.0,278.0,13863,tdf-2020,10,2020-09-08,2020-08-29,[],2020,2.0,1662,10,0.004005617072216211,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4035130778,174.18,1089.0,233.0,15365,tdf-2020,11,2020-09-09,2020-08-29,[],2020,13.0,1662,11,0.0062133064033000705,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4039970474,221.64,3552.0,274.0,20313,tdf-2020,12,2020-09-10,2020-08-29,[],2020,142.0,1662,12,0.0157732068634765,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4044492751,197.45,4404.0,310.0,20473,tdf-2020,13,2020-09-11,2020-08-29,[],2020,302.0,1662,13,0.021817749462482786,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4049410773,200.39,2562.0,281.0,18007,tdf-2020,14,2020-09-12,2020-08-29,[],2020,73.0,1662,14,0.012623674563443573,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4054945077,187.01,3605.0,287.0,20114,tdf-2020,15,2020-09-13,2020-08-29,[],2020,390.0,1662,15,0.01891246753928075,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4063806025,169.03,3604.0,311.0,17644,tdf-2020,16,2020-09-15,2020-08-29,[],2020,250.0,1662,17,0.02087653648759804,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4068866672,175.32,4242.0,298.0,19706,tdf-2020,17,2020-09-16,2020-08-29,[],2020,444.0,1662,18,0.023624152103451732,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4073543883,194.04,4437.0,256.0,19970,tdf-2020,18,2020-09-17,2020-08-29,[],2020,314.0,1662,19,0.0223552351154038,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4077975778,172.31,2093.0,289.0,14216,tdf-2020,19,2020-09-18,2020-08-29,[],2020,77.0,1662,20,0.012000940350796718,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
863203,4088900396,127.97,839.0,296.0,12073,tdf-2020,21,2020-09-20,2020-08-29,[],2020,11.0,1662,22,0.006513520018011164,0,83.0,103.6309638554217,34.26456855309952,1019.9638554216867,0.8091105389192272
1905161,3982715555,163.41,1440.0,,15075,tdf-2020,1,2020-08-29,2020-08-29,[],2020,46.0,1662,0,0.008735213830755232,0,87.0,101.46758620689656,27.558343562355788,2058.0689655172414,2.009088005438557
1905161,3987523415,195.42,3524.0,,19451,tdf-2020,2,2020-08-30,2020-08-29,[],2020,188.0,1662,1,0.01771352742480296,0,87.0,101.46758620689656,27.558343562355788,2058.0689655172414,2.009088005438557
